date, county, stage, flips, cases, deaths
1/16/2021, Stark, Ohio,39151,24608,400
1/17/2021, Stark, Ohio,39151,24811,400
1/18/2021, Stark, Ohio,39151,24951,413
1/19/2021, Stark, Ohio,39151,25093,419
1/20/2021, Stark, Ohio,39151,25262,428
1/21/2021, Stark, Ohio,39151,25443,429
1/22/2021, Stark, Ohio,39151,25598,430
1/23/2021, Stark, Ohio,39151,25786,435
1/24/2021, Stark, Ohio,39151,25933,435
1/25/2021, Stark, Ohio,39151,26096,443
1/26/2021, Stark, Ohio,39151,26247,445
1/27/2021, Stark, Ohio,39151,26411,450
1/28/2021, Stark, Ohio,39151,26591,451
1/29/2021, Stark, Ohio,39151,26765,451
1/30/2021, Stark, Ohio,39151,26893,452
1/31/2021, Stark, Ohio,39151,26971,466
2/1/2021, Stark, Ohio,39151,27073,466
2/2/2021, Stark, Ohio,39151,27202,466
2/3/2021, Stark, Ohio,39151,27331,466
2/4/2021, Stark, Ohio,39151,27453,467
2/5/2021, Stark, Ohio,39151,27572,467
2/6/2021, Stark, Ohio,39151,27706,467
2/7/2021, Stark, Ohio,39151,27771,467
2/8/2021, Stark, Ohio,39151,27845,467
2/9/2021, Stark, Ohio,39151,27929,474
2/10/2021, Stark, Ohio,39151,28013,487
2/11/2021, Stark, Ohio,39151,28114,538
2/12/2021, Stark, Ohio,39151,28215,719
2/13/2021, Stark, Ohio,39151,28311,791
2/14/2021, Stark, Ohio,39151,28373,792
2/15/2021, Stark, Ohio,39151,28434,795
2/16/2021, Stark, Ohio,39151,28508,802
2/17/2021, Stark, Ohio,39151,28552,810
2/18/2021, Stark, Ohio,39151,28627,813
2/19/2021, Stark, Ohio,39151,28712,818
11/20/2020, Summit, Ohio,39153,11890,307
11/21/2020, Summit, Ohio,39153,12143,308
11/22/2020, Summit, Ohio,39153,12431,309
11/23/2020, Summit, Ohio,39153,12962,310
11/24/2020, Summit, Ohio,39153,13388,316
11/25/2020, Summit, Ohio,39153,13933,327
11/26/2020, Summit, Ohio,39153,13933,327
11/27/2020, Summit, Ohio,39153,14667,330
11/28/2020, Summit, Ohio,39153,14905,333
11/29/2020, Summit, Ohio,39153,15205,337
11/30/2020, Summit, Ohio,39153,15417,349
12/1/2020, Summit, Ohio,39153,15936,360
12/2/2020, Summit, Ohio,39153,16220,360
12/3/2020, Summit, Ohio,39153,16486,374
12/4/2020, Summit, Ohio,39153,17017,393
12/5/2020, Summit, Ohio,39153,17470,399
12/6/2020, Summit, Ohio,39153,17736,401
12/7/2020, Summit, Ohio,39153,18131,408
12/8/2020, Summit, Ohio,39153,19312,420
12/9/2020, Summit, Ohio,39153,19957,421
12/10/2020, Summit, Ohio,39153,20545,423
12/11/2020, Summit, Ohio,39153,20931,444
12/12/2020, Summit, Ohio,39153,21501,447
12/13/2020, Summit, Ohio,39153,21898,447
12/14/2020, Summit, Ohio,39153,22244,460
12/15/2020, Summit, Ohio,39153,22716,463
12/16/2020, Summit, Ohio,39153,22903,469
12/17/2020, Summit, Ohio,39153,23394,480
12/18/2020, Summit, Ohio,39153,23872,482
12/19/2020, Summit, Ohio,39153,24258,486
12/20/2020, Summit, Ohio,39153,24560,490
12/21/2020, Summit, Ohio,39153,24859,491
12/22/2020, Summit, Ohio,39153,25305,492
12/23/2020, Summit, Ohio,39153,25647,495
12/24/2020, Summit, Ohio,39153,25954,496
12/25/2020, Summit, Ohio,39153,25954,496
12/26/2020, Summit, Ohio,39153,26414,496
12/27/2020, Summit, Ohio,39153,26708,505
12/28/2020, Summit, Ohio,39153,26914,514
12/29/2020, Summit, Ohio,39153,27302,553
12/30/2020, Summit, Ohio,39153,27614,577
12/31/2020, Summit, Ohio,39153,28040,589
1/1/2021, Summit, Ohio,39153,28040,589
1/2/2021, Summit, Ohio,39153,28539,600
1/3/2021, Summit, Ohio,39153,28782,614
1/4/2021, Summit, Ohio,39153,29030,620
1/5/2021, Summit, Ohio,39153,29361,627
1/6/2021, Summit, Ohio,39153,29645,627
1/7/2021, Summit, Ohio,39153,30134,627
1/8/2021, Summit, Ohio,39153,30571,649
1/9/2021, Summit, Ohio,39153,30858,649
1/10/2021, Summit, Ohio,39153,31089,650
1/11/2021, Summit, Ohio,39153,31539,655
1/12/2021, Summit, Ohio,39153,31877,678
1/13/2021, Summit, Ohio,39153,32195,693
1/14/2021, Summit, Ohio,39153,32488,697
1/15/2021, Summit, Ohio,39153,32816,712
1/16/2021, Summit, Ohio,39153,33096,726
1/17/2021, Summit, Ohio,39153,33399,726
1/18/2021, Summit, Ohio,39153,33603,729
1/19/2021, Summit, Ohio,39153,33849,736
1/20/2021, Summit, Ohio,39153,34150,743
1/21/2021, Summit, Ohio,39153,34405,754
1/22/2021, Summit, Ohio,39153,34586,759
1/23/2021, Summit, Ohio,39153,34836,761
1/24/2021, Summit, Ohio,39153,35063,761
1/25/2021, Summit, Ohio,39153,35250,762
1/26/2021, Summit, Ohio,39153,35411,766
1/27/2021, Summit, Ohio,39153,35631,782
1/28/2021, Summit, Ohio,39153,35816,789
1/29/2021, Summit, Ohio,39153,36041,799
1/30/2021, Summit, Ohio,39153,36245,803
1/31/2021, Summit, Ohio,39153,36414,803
2/1/2021, Summit, Ohio,39153,36541,809
2/2/2021, Summit, Ohio,39153,36733,811
2/3/2021, Summit, Ohio,39153,36929,811
2/4/2021, Summit, Ohio,39153,37151,821
2/5/2021, Summit, Ohio,39153,37327,820
2/6/2021, Summit, Ohio,39153,37485,820
2/7/2021, Summit, Ohio,39153,37622,820
2/8/2021, Summit, Ohio,39153,37749,820
2/9/2021, Summit, Ohio,39153,37898,820
2/10/2021, Summit, Ohio,39153,38074,825
2/11/2021, Summit, Ohio,39153,38210,843
2/12/2021, Summit, Ohio,39153,38364,890
2/13/2021, Summit, Ohio,39153,38509,902
2/14/2021, Summit, Ohio,39153,38592,900
2/15/2021, Summit, Ohio,39153,38688,900
2/16/2021, Summit, Ohio,39153,38838,898
2/17/2021, Summit, Ohio,39153,38965,899
2/18/2021, Summit, Ohio,39153,39100,915
2/19/2021, Summit, Ohio,39153,39209,922
11/20/2020, Trumbull, Ohio,39155,4682,143
11/21/2020, Trumbull, Ohio,39155,4838,143
11/22/2020, Trumbull, Ohio,39155,4969,144
11/23/2020, Trumbull, Ohio,39155,5159,144
11/24/2020, Trumbull, Ohio,39155,5305,147
11/25/2020, Trumbull, Ohio,39155,5584,147
11/26/2020, Trumbull, Ohio,39155,5584,147
11/27/2020, Trumbull, Ohio,39155,5867,148
11/28/2020, Trumbull, Ohio,39155,6022,148
11/29/2020, Trumbull, Ohio,39155,6167,149
11/30/2020, Trumbull, Ohio,39155,6252,150
12/1/2020, Trumbull, Ohio,39155,6413,152
12/2/2020, Trumbull, Ohio,39155,6497,154
12/3/2020, Trumbull, Ohio,39155,6752,155
12/4/2020, Trumbull, Ohio,39155,6980,159
12/5/2020, Trumbull, Ohio,39155,7178,162
12/6/2020, Trumbull, Ohio,39155,7266,162
12/7/2020, Trumbull, Ohio,39155,7365,165
12/8/2020, Trumbull, Ohio,39155,7847,166
12/9/2020, Trumbull, Ohio,39155,8080,169
12/10/2020, Trumbull, Ohio,39155,8256,172
12/11/2020, Trumbull, Ohio,39155,8426,174
12/12/2020, Trumbull, Ohio,39155,8549,172
12/13/2020, Trumbull, Ohio,39155,8696,172
12/14/2020, Trumbull, Ohio,39155,8802,181
12/15/2020, Trumbull, Ohio,39155,8953,183
12/16/2020, Trumbull, Ohio,39155,9060,198
12/17/2020, Trumbull, Ohio,39155,9275,219
12/18/2020, Trumbull, Ohio,39155,9432,221
12/19/2020, Trumbull, Ohio,39155,9595,224
12/20/2020, Trumbull, Ohio,39155,9733,230
12/21/2020, Trumbull, Ohio,39155,9781,230
12/22/2020, Trumbull, Ohio,39155,9940,233
12/23/2020, Trumbull, Ohio,39155,10174,238
12/24/2020, Trumbull, Ohio,39155,10265,244
12/25/2020, Trumbull, Ohio,39155,10265,244
12/26/2020, Trumbull, Ohio,39155,10433,248
12/27/2020, Trumbull, Ohio,39155,10488,251
12/28/2020, Trumbull, Ohio,39155,10526,252
12/29/2020, Trumbull, Ohio,39155,10659,263
12/30/2020, Trumbull, Ohio,39155,10716,262
12/31/2020, Trumbull, Ohio,39155,10843,264
1/1/2021, Trumbull, Ohio,39155,10843,264
1/2/2021, Trumbull, Ohio,39155,10994,266
1/3/2021, Trumbull, Ohio,39155,11046,270
1/4/2021, Trumbull, Ohio,39155,11101,274
1/5/2021, Trumbull, Ohio,39155,11250,278
1/6/2021, Trumbull, Ohio,39155,11353,278
1/7/2021, Trumbull, Ohio,39155,11462,278
1/8/2021, Trumbull, Ohio,39155,11569,285
1/9/2021, Trumbull, Ohio,39155,11669,285
1/10/2021, Trumbull, Ohio,39155,11711,286
1/11/2021, Trumbull, Ohio,39155,11781,288
1/12/2021, Trumbull, Ohio,39155,11921,290
1/13/2021, Trumbull, Ohio,39155,11998,295
1/14/2021, Trumbull, Ohio,39155,12096,297
1/15/2021, Trumbull, Ohio,39155,12227,299
1/16/2021, Trumbull, Ohio,39155,12352,301
1/17/2021, Trumbull, Ohio,39155,12401,302
1/18/2021, Trumbull, Ohio,39155,12445,306
1/19/2021, Trumbull, Ohio,39155,12515,307
1/20/2021, Trumbull, Ohio,39155,12604,311
1/21/2021, Trumbull, Ohio,39155,12680,313
1/22/2021, Trumbull, Ohio,39155,12739,313
1/23/2021, Trumbull, Ohio,39155,12809,316
1/24/2021, Trumbull, Ohio,39155,12861,316
1/25/2021, Trumbull, Ohio,39155,12920,317
1/26/2021, Trumbull, Ohio,39155,12980,317
1/27/2021, Trumbull, Ohio,39155,13009,319
1/28/2021, Trumbull, Ohio,39155,13063,320
1/29/2021, Trumbull, Ohio,39155,13126,320
1/30/2021, Trumbull, Ohio,39155,13188,321
1/31/2021, Trumbull, Ohio,39155,13234,322
2/1/2021, Trumbull, Ohio,39155,13273,326
2/2/2021, Trumbull, Ohio,39155,13329,325
2/3/2021, Trumbull, Ohio,39155,13393,325
2/4/2021, Trumbull, Ohio,39155,13442,331
2/5/2021, Trumbull, Ohio,39155,13486,332
2/6/2021, Trumbull, Ohio,39155,13514,332
2/7/2021, Trumbull, Ohio,39155,13543,332
2/8/2021, Trumbull, Ohio,39155,13580,335
2/9/2021, Trumbull, Ohio,39155,13620,339
2/10/2021, Trumbull, Ohio,39155,13664,339
2/11/2021, Trumbull, Ohio,39155,13711,351
2/12/2021, Trumbull, Ohio,39155,13770,408
2/13/2021, Trumbull, Ohio,39155,13815,438
2/14/2021, Trumbull, Ohio,39155,13853,438
2/15/2021, Trumbull, Ohio,39155,13872,438
2/16/2021, Trumbull, Ohio,39155,13910,441
2/17/2021, Trumbull, Ohio,39155,13934,442
2/18/2021, Trumbull, Ohio,39155,13962,445
2/19/2021, Trumbull, Ohio,39155,13991,445
11/20/2020, Tuscarawas, Ohio,39157,2874,54
11/21/2020, Tuscarawas, Ohio,39157,2943,57
11/22/2020, Tuscarawas, Ohio,39157,2995,57
11/23/2020, Tuscarawas, Ohio,39157,3175,57
11/24/2020, Tuscarawas, Ohio,39157,3286,58
11/25/2020, Tuscarawas, Ohio,39157,3426,67
11/26/2020, Tuscarawas, Ohio,39157,3426,67
11/27/2020, Tuscarawas, Ohio,39157,3605,67
11/28/2020, Tuscarawas, Ohio,39157,3650,67
11/29/2020, Tuscarawas, Ohio,39157,3796,67
11/30/2020, Tuscarawas, Ohio,39157,3863,70
12/1/2020, Tuscarawas, Ohio,39157,3920,74
12/2/2020, Tuscarawas, Ohio,39157,3995,78
12/3/2020, Tuscarawas, Ohio,39157,4059,80
12/4/2020, Tuscarawas, Ohio,39157,4154,80
12/5/2020, Tuscarawas, Ohio,39157,4254,83
12/6/2020, Tuscarawas, Ohio,39157,4332,83
12/7/2020, Tuscarawas, Ohio,39157,4434,87
12/8/2020, Tuscarawas, Ohio,39157,4555,87
12/9/2020, Tuscarawas, Ohio,39157,4638,92
12/10/2020, Tuscarawas, Ohio,39157,4765,92
12/11/2020, Tuscarawas, Ohio,39157,4864,97
12/12/2020, Tuscarawas, Ohio,39157,4951,97
12/13/2020, Tuscarawas, Ohio,39157,5017,97
12/14/2020, Tuscarawas, Ohio,39157,5105,97
12/15/2020, Tuscarawas, Ohio,39157,5188,101
12/16/2020, Tuscarawas, Ohio,39157,5227,106
12/17/2020, Tuscarawas, Ohio,39157,5386,107
12/18/2020, Tuscarawas, Ohio,39157,5456,108
12/19/2020, Tuscarawas, Ohio,39157,5530,110
12/20/2020, Tuscarawas, Ohio,39157,5622,111
12/21/2020, Tuscarawas, Ohio,39157,5656,111
12/22/2020, Tuscarawas, Ohio,39157,5722,119
12/23/2020, Tuscarawas, Ohio,39157,5795,123
12/24/2020, Tuscarawas, Ohio,39157,5870,129
12/25/2020, Tuscarawas, Ohio,39157,5870,129
12/26/2020, Tuscarawas, Ohio,39157,5948,129
12/27/2020, Tuscarawas, Ohio,39157,5962,129
12/28/2020, Tuscarawas, Ohio,39157,6001,129
12/29/2020, Tuscarawas, Ohio,39157,6047,136
12/30/2020, Tuscarawas, Ohio,39157,6103,145
12/31/2020, Tuscarawas, Ohio,39157,6196,151
1/1/2021, Tuscarawas, Ohio,39157,6196,151
1/2/2021, Tuscarawas, Ohio,39157,6285,154
1/3/2021, Tuscarawas, Ohio,39157,6324,154
1/4/2021, Tuscarawas, Ohio,39157,6351,154
1/5/2021, Tuscarawas, Ohio,39157,6410,155
1/6/2021, Tuscarawas, Ohio,39157,6470,156
1/7/2021, Tuscarawas, Ohio,39157,6579,158
1/8/2021, Tuscarawas, Ohio,39157,6646,160
1/9/2021, Tuscarawas, Ohio,39157,6691,160
1/10/2021, Tuscarawas, Ohio,39157,6716,160
1/11/2021, Tuscarawas, Ohio,39157,6778,161
1/12/2021, Tuscarawas, Ohio,39157,6835,167
1/13/2021, Tuscarawas, Ohio,39157,6897,170
1/14/2021, Tuscarawas, Ohio,39157,6987,172
1/15/2021, Tuscarawas, Ohio,39157,7039,172
1/16/2021, Tuscarawas, Ohio,39157,7095,174
1/17/2021, Tuscarawas, Ohio,39157,7142,174
1/18/2021, Tuscarawas, Ohio,39157,7162,174
1/19/2021, Tuscarawas, Ohio,39157,7177,174
1/20/2021, Tuscarawas, Ohio,39157,7211,178
1/21/2021, Tuscarawas, Ohio,39157,7280,179
1/22/2021, Tuscarawas, Ohio,39157,7339,181
1/23/2021, Tuscarawas, Ohio,39157,7381,182
1/24/2021, Tuscarawas, Ohio,39157,7410,182
1/25/2021, Tuscarawas, Ohio,39157,7440,183
1/26/2021, Tuscarawas, Ohio,39157,7455,186
1/27/2021, Tuscarawas, Ohio,39157,7510,187
1/28/2021, Tuscarawas, Ohio,39157,7548,187
1/29/2021, Tuscarawas, Ohio,39157,7581,190
1/30/2021, Tuscarawas, Ohio,39157,7600,190
1/31/2021, Tuscarawas, Ohio,39157,7611,190
2/1/2021, Tuscarawas, Ohio,39157,7645,191
2/2/2021, Tuscarawas, Ohio,39157,7665,191
2/3/2021, Tuscarawas, Ohio,39157,7686,193
2/4/2021, Tuscarawas, Ohio,39157,7712,193
2/5/2021, Tuscarawas, Ohio,39157,7728,193
2/6/2021, Tuscarawas, Ohio,39157,7751,194
2/7/2021, Tuscarawas, Ohio,39157,7767,194
2/8/2021, Tuscarawas, Ohio,39157,7776,194
2/9/2021, Tuscarawas, Ohio,39157,7783,201
2/10/2021, Tuscarawas, Ohio,39157,7804,203
2/11/2021, Tuscarawas, Ohio,39157,7822,210
2/12/2021, Tuscarawas, Ohio,39157,7849,223
2/13/2021, Tuscarawas, Ohio,39157,7870,230
2/14/2021, Tuscarawas, Ohio,39157,7881,230
2/15/2021, Tuscarawas, Ohio,39157,7885,228
2/16/2021, Tuscarawas, Ohio,39157,7892,229
2/17/2021, Tuscarawas, Ohio,39157,7908,228
2/18/2021, Tuscarawas, Ohio,39157,7922,228
2/19/2021, Tuscarawas, Ohio,39157,7936,229
11/20/2020, Union, Ohio,39159,1707,8
11/21/2020, Union, Ohio,39159,1744,8
11/22/2020, Union, Ohio,39159,1792,8
11/23/2020, Union, Ohio,39159,1865,8
11/24/2020, Union, Ohio,39159,1911,8
11/25/2020, Union, Ohio,39159,1966,8
11/26/2020, Union, Ohio,39159,1966,8
11/27/2020, Union, Ohio,39159,2083,8
11/28/2020, Union, Ohio,39159,2118,8
11/29/2020, Union, Ohio,39159,2138,8
11/30/2020, Union, Ohio,39159,2180,8
12/1/2020, Union, Ohio,39159,2203,8
12/2/2020, Union, Ohio,39159,2261,13
12/3/2020, Union, Ohio,39159,2322,13
12/4/2020, Union, Ohio,39159,2385,14
12/5/2020, Union, Ohio,39159,2454,14
12/6/2020, Union, Ohio,39159,2505,14
12/7/2020, Union, Ohio,39159,2536,14
12/8/2020, Union, Ohio,39159,2599,14
12/9/2020, Union, Ohio,39159,2652,14
12/10/2020, Union, Ohio,39159,2741,16
12/11/2020, Union, Ohio,39159,2767,16
12/12/2020, Union, Ohio,39159,2823,16
12/13/2020, Union, Ohio,39159,2859,16
12/14/2020, Union, Ohio,39159,2885,16
12/15/2020, Union, Ohio,39159,2905,16
12/16/2020, Union, Ohio,39159,2923,16
12/17/2020, Union, Ohio,39159,2995,16
12/18/2020, Union, Ohio,39159,3064,16
12/19/2020, Union, Ohio,39159,3107,18
12/20/2020, Union, Ohio,39159,3148,18
12/21/2020, Union, Ohio,39159,3193,18
12/22/2020, Union, Ohio,39159,3228,19
12/23/2020, Union, Ohio,39159,3261,19
12/24/2020, Union, Ohio,39159,3321,19
12/25/2020, Union, Ohio,39159,3321,19
12/26/2020, Union, Ohio,39159,3383,19
12/27/2020, Union, Ohio,39159,3404,19
12/28/2020, Union, Ohio,39159,3424,19
12/29/2020, Union, Ohio,39159,3459,19
12/30/2020, Union, Ohio,39159,3519,19
12/31/2020, Union, Ohio,39159,3597,19
1/1/2021, Union, Ohio,39159,3597,19
1/2/2021, Union, Ohio,39159,3701,19
1/3/2021, Union, Ohio,39159,3725,19
1/4/2021, Union, Ohio,39159,3743,19
1/5/2021, Union, Ohio,39159,3777,20
1/6/2021, Union, Ohio,39159,3843,21
1/7/2021, Union, Ohio,39159,3930,23
1/8/2021, Union, Ohio,39159,3992,23
1/9/2021, Union, Ohio,39159,4015,23
1/10/2021, Union, Ohio,39159,4041,23
1/11/2021, Union, Ohio,39159,4103,23
1/12/2021, Union, Ohio,39159,4131,23
1/13/2021, Union, Ohio,39159,4172,25
1/14/2021, Union, Ohio,39159,4223,27
1/15/2021, Union, Ohio,39159,4245,28
1/16/2021, Union, Ohio,39159,4292,28
1/17/2021, Union, Ohio,39159,4306,28
1/18/2021, Union, Ohio,39159,4328,28
1/19/2021, Union, Ohio,39159,4370,28
1/20/2021, Union, Ohio,39159,4409,28
1/21/2021, Union, Ohio,39159,4449,28
1/22/2021, Union, Ohio,39159,4477,28
1/23/2021, Union, Ohio,39159,4518,28
1/24/2021, Union, Ohio,39159,4546,28
1/25/2021, Union, Ohio,39159,4569,28
1/26/2021, Union, Ohio,39159,4591,30
1/27/2021, Union, Ohio,39159,4632,30
1/28/2021, Union, Ohio,39159,4666,31
1/29/2021, Union, Ohio,39159,4701,31
1/30/2021, Union, Ohio,39159,4724,31
1/31/2021, Union, Ohio,39159,4740,31
2/1/2021, Union, Ohio,39159,4761,31
2/2/2021, Union, Ohio,39159,4773,31
2/3/2021, Union, Ohio,39159,4793,33
2/4/2021, Union, Ohio,39159,4813,33
2/5/2021, Union, Ohio,39159,4831,33
2/6/2021, Union, Ohio,39159,4849,33
2/7/2021, Union, Ohio,39159,4858,33
2/8/2021, Union, Ohio,39159,4862,33
2/9/2021, Union, Ohio,39159,4876,35
2/10/2021, Union, Ohio,39159,4893,35
2/11/2021, Union, Ohio,39159,4899,37
2/12/2021, Union, Ohio,39159,4919,43
2/13/2021, Union, Ohio,39159,4930,48
2/14/2021, Union, Ohio,39159,4943,48
2/15/2021, Union, Ohio,39159,4947,48
2/16/2021, Union, Ohio,39159,4967,49
2/17/2021, Union, Ohio,39159,4978,49
2/18/2021, Union, Ohio,39159,4993,50
2/19/2021, Union, Ohio,39159,5006,51
11/20/2020, Van Wert, Ohio,39161,811,6
11/21/2020, Van Wert, Ohio,39161,839,6
11/22/2020, Van Wert, Ohio,39161,859,6
11/23/2020, Van Wert, Ohio,39161,897,6
11/24/2020, Van Wert, Ohio,39161,932,16
11/25/2020, Van Wert, Ohio,39161,973,18
11/26/2020, Van Wert, Ohio,39161,973,18
11/27/2020, Van Wert, Ohio,39161,999,18
11/28/2020, Van Wert, Ohio,39161,1025,18
11/29/2020, Van Wert, Ohio,39161,1042,18
11/30/2020, Van Wert, Ohio,39161,1052,18
12/1/2020, Van Wert, Ohio,39161,1079,18
12/2/2020, Van Wert, Ohio,39161,1108,18
12/3/2020, Van Wert, Ohio,39161,1141,18
12/4/2020, Van Wert, Ohio,39161,1159,18
12/5/2020, Van Wert, Ohio,39161,1174,18
12/6/2020, Van Wert, Ohio,39161,1187,18
12/7/2020, Van Wert, Ohio,39161,1207,18
12/8/2020, Van Wert, Ohio,39161,1277,18
12/9/2020, Van Wert, Ohio,39161,1295,18
12/10/2020, Van Wert, Ohio,39161,1316,30
12/11/2020, Van Wert, Ohio,39161,1346,31
12/12/2020, Van Wert, Ohio,39161,1370,32
12/13/2020, Van Wert, Ohio,39161,1383,32
12/14/2020, Van Wert, Ohio,39161,1398,32
12/15/2020, Van Wert, Ohio,39161,1427,32
12/16/2020, Van Wert, Ohio,39161,1450,32
12/17/2020, Van Wert, Ohio,39161,1482,33
12/18/2020, Van Wert, Ohio,39161,1484,36
12/19/2020, Van Wert, Ohio,39161,1506,36
12/20/2020, Van Wert, Ohio,39161,1519,36
12/21/2020, Van Wert, Ohio,39161,1537,36
12/22/2020, Van Wert, Ohio,39161,1559,37
12/23/2020, Van Wert, Ohio,39161,1589,37
12/24/2020, Van Wert, Ohio,39161,1620,37
12/25/2020, Van Wert, Ohio,39161,1620,37
12/26/2020, Van Wert, Ohio,39161,1641,37
12/27/2020, Van Wert, Ohio,39161,1654,37
12/28/2020, Van Wert, Ohio,39161,1661,37
12/29/2020, Van Wert, Ohio,39161,1681,37
12/30/2020, Van Wert, Ohio,39161,1696,37
12/31/2020, Van Wert, Ohio,39161,1711,37
1/1/2021, Van Wert, Ohio,39161,1711,37
1/2/2021, Van Wert, Ohio,39161,1723,37
1/3/2021, Van Wert, Ohio,39161,1742,37
1/4/2021, Van Wert, Ohio,39161,1744,37
1/5/2021, Van Wert, Ohio,39161,1791,37
1/6/2021, Van Wert, Ohio,39161,1827,37
1/7/2021, Van Wert, Ohio,39161,1850,39
1/8/2021, Van Wert, Ohio,39161,1864,43
1/9/2021, Van Wert, Ohio,39161,1875,43
1/10/2021, Van Wert, Ohio,39161,1882,43
1/11/2021, Van Wert, Ohio,39161,1901,43
1/12/2021, Van Wert, Ohio,39161,1907,43
1/13/2021, Van Wert, Ohio,39161,1922,44
1/14/2021, Van Wert, Ohio,39161,1937,44
1/15/2021, Van Wert, Ohio,39161,1952,44
1/16/2021, Van Wert, Ohio,39161,1962,44
1/17/2021, Van Wert, Ohio,39161,1966,44
1/18/2021, Van Wert, Ohio,39161,1980,44
1/19/2021, Van Wert, Ohio,39161,1987,44
1/20/2021, Van Wert, Ohio,39161,2000,44
1/21/2021, Van Wert, Ohio,39161,2005,45
1/22/2021, Van Wert, Ohio,39161,2011,45
1/23/2021, Van Wert, Ohio,39161,2022,45
1/24/2021, Van Wert, Ohio,39161,2026,45
1/25/2021, Van Wert, Ohio,39161,2034,45
1/26/2021, Van Wert, Ohio,39161,2044,45
1/27/2021, Van Wert, Ohio,39161,2057,45
1/28/2021, Van Wert, Ohio,39161,2067,45
1/29/2021, Van Wert, Ohio,39161,2073,45
1/30/2021, Van Wert, Ohio,39161,2085,45
1/31/2021, Van Wert, Ohio,39161,2091,45
2/1/2021, Van Wert, Ohio,39161,2099,46
2/2/2021, Van Wert, Ohio,39161,2103,46
2/3/2021, Van Wert, Ohio,39161,2111,46
2/4/2021, Van Wert, Ohio,39161,2127,46
2/5/2021, Van Wert, Ohio,39161,2134,46
2/6/2021, Van Wert, Ohio,39161,2145,46
2/7/2021, Van Wert, Ohio,39161,2150,46
2/8/2021, Van Wert, Ohio,39161,2156,46
2/9/2021, Van Wert, Ohio,39161,2168,46
2/10/2021, Van Wert, Ohio,39161,2182,46
2/11/2021, Van Wert, Ohio,39161,2194,47
2/12/2021, Van Wert, Ohio,39161,2209,48
2/13/2021, Van Wert, Ohio,39161,2215,49
2/14/2021, Van Wert, Ohio,39161,2219,49
2/15/2021, Van Wert, Ohio,39161,2225,49
2/16/2021, Van Wert, Ohio,39161,2233,49
2/17/2021, Van Wert, Ohio,39161,2237,49
2/18/2021, Van Wert, Ohio,39161,2244,49
2/19/2021, Van Wert, Ohio,39161,2254,49
11/20/2020, Vinton, Ohio,39163,197,5
11/21/2020, Vinton, Ohio,39163,202,5
11/22/2020, Vinton, Ohio,39163,207,5
11/23/2020, Vinton, Ohio,39163,210,5
11/24/2020, Vinton, Ohio,39163,219,5
11/25/2020, Vinton, Ohio,39163,224,6
11/26/2020, Vinton, Ohio,39163,224,6
11/27/2020, Vinton, Ohio,39163,232,6
11/28/2020, Vinton, Ohio,39163,235,6
11/29/2020, Vinton, Ohio,39163,247,6
11/30/2020, Vinton, Ohio,39163,258,6
12/1/2020, Vinton, Ohio,39163,272,6
12/2/2020, Vinton, Ohio,39163,284,6
12/3/2020, Vinton, Ohio,39163,299,6
12/4/2020, Vinton, Ohio,39163,317,6
12/5/2020, Vinton, Ohio,39163,330,6
12/6/2020, Vinton, Ohio,39163,336,6
12/7/2020, Vinton, Ohio,39163,350,6
12/8/2020, Vinton, Ohio,39163,354,6
12/9/2020, Vinton, Ohio,39163,363,6
12/10/2020, Vinton, Ohio,39163,371,6
12/11/2020, Vinton, Ohio,39163,381,7
12/12/2020, Vinton, Ohio,39163,395,7
12/13/2020, Vinton, Ohio,39163,396,7
12/14/2020, Vinton, Ohio,39163,400,7
12/15/2020, Vinton, Ohio,39163,410,7
12/16/2020, Vinton, Ohio,39163,406,7
12/17/2020, Vinton, Ohio,39163,415,7
12/18/2020, Vinton, Ohio,39163,421,7
12/19/2020, Vinton, Ohio,39163,443,7
12/20/2020, Vinton, Ohio,39163,449,7
12/21/2020, Vinton, Ohio,39163,454,8
12/22/2020, Vinton, Ohio,39163,458,10
12/23/2020, Vinton, Ohio,39163,464,10
12/24/2020, Vinton, Ohio,39163,468,10
12/25/2020, Vinton, Ohio,39163,468,10
12/26/2020, Vinton, Ohio,39163,483,10
12/27/2020, Vinton, Ohio,39163,486,10
12/28/2020, Vinton, Ohio,39163,489,11
12/29/2020, Vinton, Ohio,39163,492,11
12/30/2020, Vinton, Ohio,39163,501,11
12/31/2020, Vinton, Ohio,39163,513,11
1/1/2021, Vinton, Ohio,39163,513,11
1/2/2021, Vinton, Ohio,39163,525,12
1/3/2021, Vinton, Ohio,39163,529,13
1/4/2021, Vinton, Ohio,39163,539,13
1/5/2021, Vinton, Ohio,39163,547,13
1/6/2021, Vinton, Ohio,39163,559,13
1/7/2021, Vinton, Ohio,39163,571,13
1/8/2021, Vinton, Ohio,39163,586,13
1/9/2021, Vinton, Ohio,39163,588,13
1/10/2021, Vinton, Ohio,39163,596,13
1/11/2021, Vinton, Ohio,39163,605,13
1/12/2021, Vinton, Ohio,39163,617,13
1/13/2021, Vinton, Ohio,39163,633,13
1/14/2021, Vinton, Ohio,39163,640,13
1/15/2021, Vinton, Ohio,39163,650,13
1/16/2021, Vinton, Ohio,39163,656,13
1/17/2021, Vinton, Ohio,39163,671,13
1/18/2021, Vinton, Ohio,39163,672,13
1/19/2021, Vinton, Ohio,39163,676,13
